t,steer,gyro_flu,vx,arm,RF_rpm,RF_cur,FL_rpm,FL_cur,RR_rpm,RR_cur,RL_rpm,RL_cur
830.68,0.0,0.0004,0.0,1,0,0.2481689453125,0,-0.04327392578125,0,-0.09088134765625,0,0.09490966796875
830.701,0.0,-0.0007,0.0,1,0,0.263671875,0,-0.1805419921875,0,-0.08740234375,0,0.177734375
830.72,0.0,-0.0005,0.0,1,0,-0.10333251953125,0,-0.040618896484375,0,-0.078857421875,0,0.19873046875
830.741,0.0,-0.0005,0.0,1,0,0.259033203125,0,0.08099365234375,0,0.103759765625,0,-0.1378173828125
830.76,0.0,-0.0007,0.0,1,0,0.029266357421875,0,0.406982421875,0,0.1070556640625,0,-0.1861572265625
830.78,0.0,-0.001,0.0,1,0,-0.1837158203125,0,0.1612548828125,0,0.08392333984375,0,-0.1229248046875
830.8,0.0,-0.0005,0.0,1,0,0.07855224609375,0,-0.41015625,0,-0.07440185546875,0,-0.2568359375
830.82,0.0,-0.0005,0.0,1,0,-0.04901123046875,0,-0.2548828125,0,0.11297607421875,0,0.18310546875
830.842,0.0,-0.0004,0.0,1,0,-0.04840087890625,0,0.22705078125,0,0.1270751953125,0,-0.3095703125
830.861,0.0,-1e-04,0.0,1,0,-0.26220703125,0,0.347900390625,0,-0.049530029296875,0,0.20458984375
830.88,0.0,-1e-04,0.0,1,0,0.1507568359375,0,0.294677734375,0,0.1319580078125,0,-0.289794921875
830.901,0.0,-0.0013,0.0,1,0,-0.26513671875,0,-0.1552734375,0,-0.07379150390625,0,-0.270263671875
830.921,0.0,-0.0006,0.0,1,0,-0.3505859375,0,-0.53955078125,0,0.0826416015625,0,0.07147216796875
830.94,0.0,-0.0006,0.0,1,0,-0.048797607421875,0,-0.5126953125,0,-0.117431640625,0,-0.357421875
830.96,0.0,-0.0008,0.0,1,0,-0.367919921875,0,0.08245849609375,0,0.1263427734375,0,0.2491455078125
830.98,0.0,0.0005,0.0,1,0,-0.0694580078125,0,0.2469482421875,0,-0.10003662109375,0,-0.2386474609375
831.0,0.0,-0.0005,0.0,1,0,-0.0694580078125,0,0.29296875,0,-0.042938232421875,0,-0.07525634765625
831.021,0.0,-0.0009,0.0,1,0,-0.037933349609375,0,-0.1295166015625,0,0.107177734375,0,0.08282470703125
831.04,0.0,-0.0002,0.0,1,0,-0.267822265625,0,-0.307373046875,0,0.11993408203125,0,-0.314208984375
831.06,0.0,1e-04,0.0,1,0,-0.267822265625,0,-0.228759765625,0,0.094970703125,0,0.242431640625
831.08,0.0,-0.0007,0.0,1,0,0.127197265625,0,0.14013671875,0,0.045135498046875,0,-0.1864013671875
831.101,0.0,1e-04,0.0,1,0,-0.1309814453125,0,0.280029296875,0,0.1092529296875,0,0.189453125
831.12,0.0,-0.0002,0.0,1,0,0.26904296875,0,0.280029296875,0,-0.083740234375,0,0.1912841796875
831.14,0.0,-0.0016,0.0,1,0,-0.306884765625,0,0.489013671875,0,-0.0277252197265625,0,0.216064453125
831.16,0.0,-0.0003,0.0,1,0,0.1650390625,0,-0.1270751953125,0,0.0830078125,0,0.1348876953125
831.18,0.0,0.0009,0.0,1,0,-0.1424560546875,0,-0.1270751953125,0,0.06781005859375,0,-0.2578125
831.2,0.0,0.0003,0.0,1,0,-0.137451171875,0,-0.5478515625,0,0.10601806640625,0,0.1536865234375
831.221,0.0,-0.0004,0.0,1,0,-0.2183837890625,0,0.40283203125,0,-0.09625244140625,0,-0.05364990234375
831.24,0.0,0.0,0.0,1,0,-0.324462890625,0,-0.370849609375,0,-0.07586669921875,0,-0.05364990234375
831.26,0.0,-0.0003,0.0,1,0,-0.08056640625,0,0.2388916015625,0,-0.0679931640625,0,0.2208251953125
831.28,0.0,1e-04,0.0,1,0,-0.370849609375,0,-0.09564208984375,0,0.12017822265625,0,0.11224365234375
831.3,0.0,-0.0002,0.0,1,0,-0.3193359375,0,0.23388671875,0,0.07177734375,0,0.11224365234375
831.321,0.0,0.0,0.0,1,0,0.09344482421875,0,0.350830078125,0,0.071044921875,0,0.02294921875
831.34,0.0,-0.0008,0.0,1,0,-0.2666015625,0,-0.25146484375,0,-0.09820556640625,0,-0.03466796875
831.36,0.0,1e-04,0.0,1,0,-0.104736328125,0,0.372802734375,0,-0.0465087890625,0,-0.03466796875
831.38,0.0,0.0003,0.0,1,0,0.2003173828125,0,-0.2034912109375,0,-0.06597900390625,0,-0.0953369140625
831.4,0.0,-0.0004,0.0,1,0,0.20947265625,0,0.351318359375,0,-0.0655517578125,0,-0.16064453125
831.42,0.0,-0.0005,0.0,1,0,-0.1986083984375,0,0.35009765625,0,0.1141357421875,0,-0.1722412109375
831.441,0.0,-0.0008,0.0,1,0,-0.1580810546875,0,-0.2568359375,0,0.0809326171875,0,-0.2484130859375
831.46,0.0,-0.0005,0.0,1,0,-0.1329345703125,0,-0.285888671875,0,-0.06207275390625,0,-0.2568359375
831.48,0.0,-0.0007,0.0,1,0,0.061279296875,0,0.08758544921875,0,0.073486328125,0,-0.256591796875
831.5,0.0,-0.0019,0.0,1,0,0.1397705078125,0,-0.336669921875,0,0.1209716796875,0,0.10467529296875
831.52,0.0,-0.0005,0.0,1,0,0.1510009765625,0,0.353271484375,0,-0.10943603515625,0,0.068115234375
831.54,0.0,0.0,0.0,1,0,0.265380859375,0,-0.30126953125,0,0.1580810546875,0,-0.052398681640625
831.56,0.0,1e-04,0.0,1,0,0.1673583984375,0,0.263916015625,0,-0.0733642578125,0,0.1614990234375
831.58,0.0,-0.0009,0.0,1,0,-0.24609375,0,-0.289306640625,0,-0.0633544921875,0,-0.02545166015625
831.601,0.0,-0.0005,0.0,1,0,-0.146484375,0,-0.1168212890625,0,-0.113525390625,0,0.00646209716796875
831.62,0.0,-0.0007,0.0,1,0,0.264892578125,0,0.392578125,0,0.1270751953125,0,0.01092529296875
831.641,0.0,-0.0006,0.0,1,0,0.2218017578125,0,0.1868896484375,0,0.1510009765625,0,-0.04705810546875
831.66,0.0,-0.0006,0.0,1,0,0.1553955078125,0,0.270751953125,0,0.1510009765625,0,-0.1954345703125
831.68,0.0,-0.0016,0.0,1,0,-0.1478271484375,0,-0.56884765625,0,0.118896484375,0,-0.056304931640625
831.7,0.0,-0.0009,0.0,1,0,-0.1478271484375,0,-0.56884765625,0,0.1334228515625,0,0.1280517578125
831.72,0.0,-0.0009,0.0,1,0,0.00933837890625,0,-0.1806640625,0,0.15087890625,0,0.2254638671875
831.741,0.0,-0.0008,0.0,1,0,0.09234619140625,0,-0.472412109375,0,0.10272216796875,0,0.07440185546875
831.76,0.0,-0.001,0.0,1,0,0.14111328125,0,0.315673828125,0,0.12939453125,0,-0.16064453125
831.781,0.0,0.0006,0.0,1,0,0.11309814453125,0,0.50390625,0,0.1195068359375,0,-0.36767578125
831.8,0.0,-1e-04,0.0,1,0,-0.18701171875,0,0.1090087890625,0,0.0701904296875,0,0.0640869140625
831.82,0.0,1e-04,0.0,1,0,-0.265869140625,0,0.409912109375,0,0.09228515625,0,-0.1993408203125
831.841,0.0,-0.0015,0.0,1,0,-0.265869140625,0,0.388916015625,0,-0.070556640625,0,0.11785888671875
831.86,0.0,-0.0007,0.0,1,0,0.19580078125,0,0.39111328125,0,-0.08056640625,0,0.1572265625
831.88,0.0,-0.0002,0.0,1,0,-0.05035400390625,0,0.254638671875,0,0.1990966796875,0,-0.0677490234375
831.9,0.0,-0.0003,0.0,1,0,-0.1131591796875,0,-0.346435546875,0,0.08538818359375,0,0.01137542724609375
831.92,0.0,0.0003,0.0,1,0,0.2333984375,0,0.087890625,0,0.1158447265625,0,0.11163330078125
831.941,0.0,-0.0006,0.0,1,0,0.262939453125,0,0.2337646484375,0,0.1038818359375,0,-0.20458984375
831.96,0.0,0.001,0.0,1,0,-0.1904296875,0,-0.10748291015625,0,0.08935546875,0,-0.041717529296875
831.98,0.0,-0.0008,0.0,1,0,-0.0308990478515625,0,-0.209716796875,0,0.10467529296875,0,-0.376953125
832.0,0.0,-1e-04,0.0,1,0,0.138671875,0,-0.64697265625,0,0.107421875,0,-0.266845703125
832.02,0.0,-0.0,0.0,1,0,-0.111328125,0,-0.64697265625,0,0.125,0,-0.25341796875
832.04,0.0,-0.0005,0.0,1,0,-0.2109375,0,-0.5927734375,0,0.123291015625,0,0.230224609375
832.06,0.0,0.0005,0.0,1,0,-0.27392578125,0,0.25439453125,0,-0.07891845703125,0,0.1595458984375
832.08,0.0,0.0004,0.0,1,0,0.0268707275390625,0,0.25439453125,0,0.1156005859375,0,0.130126953125
832.1,0.0,-0.0012,0.0,1,0,-0.272216796875,0,0.2286376953125,0,-0.07586669921875,0,0.2266845703125
832.121,0.0,1e-04,0.0,1,0,-0.328369140625,0,-0.423095703125,0,-0.05279541015625,0,0.177734375
832.141,0.0,0.0003,0.0,1,0,-0.06475830078125,0,0.08868408203125,0,0.1038818359375,0,0.177734375
832.16,0.0,0.0002,0.0,1,0,-0.2156982421875,0,0.1962890625,0,0.10675048828125,0,-0.0308837890625
832.181,0.0,-0.0,0.0,1,0,-0.281494140625,0,-0.434326171875,0,0.1229248046875,0,0.1868896484375
832.201,0.0,-1e-04,0.0,1,0,-0.10064697265625,0,-0.3955078125,0,0.142333984375,0,0.1868896484375
832.222,0.0,-0.0004,0.0,1,0,0.1619873046875,0,0.275146484375,0,-0.09857177734375,0,0.0556640625
832.241,0.0,-1e-04,0.0,1,0,-0.1400146484375,0,0.07501220703125,0,0.11370849609375,0,0.1978759765625
832.26,0.0,0.0,0.0,1,0,-0.11614990234375,0,0.1280517578125,0,0.14404296875,0,0.1978759765625
832.281,0.0,-0.0,0.0,1,0,0.17236328125,0,0.1474609375,0,0.1431884765625,0,-0.097412109375
832.301,0.0,0.0,0.0,1,0,0.17236328125,0,0.2939453125,0,0.1431884765625,0,0.219970703125
832.32,0.0,-0.0002,0.0,1,0,0.0222015380859375,0,-0.57666015625,0,0.159912109375,0,0.03887939453125
832.341,0.0,-0.0002,0.0,1,0,-0.12213134765625,0,0.1832275390625,0,0.11358642578125,0,0.208984375
832.36,0.0,-0.0005,0.0,1,0,0.258056640625,0,0.27001953125,0,0.10308837890625,0,0.07891845703125
832.381,0.0,0.0003,0.0,1,0,-0.0251922607421875,0,0.347412109375,0,-0.0928955078125,0,-0.1907958984375
832.402,0.0,-0.0014,0.0,1,0,-0.1209716796875,0,0.045745849609375,0,0.11907958984375,0,-0.2191162109375
832.421,0.0,-0.0003,0.0,1,0,-0.069091796875,0,0.380615234375,0,0.1324462890625,0,0.157470703125
832.442,0.0,1e-04,0.0,1,0,0.1796875,0,0.1015625,0,-0.070556640625,0,0.149169921875
832.46,0.0,-0.0,0.0,1,0,-0.22998046875,0,0.02880859375,0,0.1297607421875,0,-0.2398681640625
832.481,0.0,1e-04,0.0,1,0,-0.03985595703125,0,-0.415283203125,0,0.0980224609375,0,-0.07818603515625
832.5,0.0,0.0008,0.0,1,0,0.185791015625,0,-0.374267578125,0,0.0980224609375,0,-0.1741943359375
832.52,0.0,0.0003,0.0,1,0,-0.2384033203125,0,-0.15771484375,0,0.149169921875,0,-0.277587890625
832.541,0.0,0.0002,0.0,1,0,0.2484130859375,0,-0.3515625,0,0.1436767578125,0,0.13525390625
832.56,0.0,0.0003,0.0,1,0,0.0614013671875,0,-0.08660888671875,0,0.1436767578125,0,0.047637939453125
832.58,0.0,-0.0009,0.0,1,0,-0.305908203125,0,0.050872802734375,0,0.097900390625,0,0.260986328125
832.6,0.0,-0.0,0.0,1,0,-0.11376953125,0,-0.1937255859375,0,-0.10821533203125,0,-0.055938720703125
832.621,0.0,0.0003,0.0,1,0,0.25146484375,0,-0.49755859375,0,-0.08050537109375,0,-0.06658935546875
832.64,0.0,1e-04,0.0,1,0,-0.363037109375,0,0.427490234375,0,0.1142578125,0,-0.307373046875
832.66,0.0,-0.0002,0.0,1,0,-0.2841796875,0,-0.1011962890625,0,-0.090576171875,0,0.1583251953125
832.68,0.0,-0.0004,0.0,1,0,0.1923828125,0,0.41845703125,0,0.160400390625,0,0.0894775390625
832.701,0.0,0.0007,0.0,1,0,-0.327880859375,0,0.0384521484375,0,0.08990478515625,0,0.11407470703125
832.72,0.0,-0.0009,0.0,1,0,0.1405029296875,0,-0.167724609375,0,-0.07708740234375,0,0.07427978515625
832.74,0.0,-0.0006,0.0,1,0,0.1405029296875,0,-0.439453125,0,-0.08740234375,0,-0.167724609375
832.76,0.0,-0.0007,0.0,1,0,-0.06951904296875,0,0.1080322265625,0,0.12548828125,0,0.143798828125
832.78,0.0,-0.0002,0.0,1,0,-0.05474853515625,0,0.22509765625,0,0.0684814453125,0,-0.296630859375
832.8,0.0,-0.001,0.0,1,0,-0.05474853515625,0,0.50244140625,0,0.10601806640625,0,0.091064453125
832.82,0.0,1e-04,0.0,1,0,0.20703125,0,0.31591796875,0,0.1396484375,0,-0.25048828125
832.84,0.0,-0.0011,0.0,1,0,-0.21337890625,0,-0.109130859375,0,0.1480712890625,0,-0.0226898193359375
832.86,0.0,-0.0002,0.0,1,0,-0.1849365234375,0,-0.109130859375,0,0.116455078125,0,-0.03546142578125
832.881,0.0,-0.0,0.0,1,0,-0.301513671875,0,-0.39306640625,0,-0.08795166015625,0,-0.23046875
832.9,0.0,-0.0013,0.0,1,0,0.11883544921875,0,0.37890625,0,0.11322021484375,0,-0.0980224609375
832.921,0.0,-0.0006,0.0,1,0,0.1468505859375,0,0.37890625,0,0.07659912109375,0,-0.2264404296875
832.941,0.0,0.0007,0.0,1,0,-0.08551025390625,0,-0.0233917236328125,0,-0.060028076171875,0,0.08905029296875
832.961,0.0,-0.0005,0.0,1,0,0.0697021484375,0,0.04296875,0,-0.05633544921875,0,0.2335205078125
832.98,0.0,-0.0007,0.0,1,0,0.31640625,0,0.04296875,0,0.08990478515625,0,0.1278076171875
833.0,0.0,-0.0004,0.0,1,0,-0.005657196044921875,0,-0.5087890625,0,-0.0799560546875,0,-0.05206298828125
833.02,0.0,-0.0009,0.0,1,0,0.03131103515625,0,0.479248046875,0,0.12139892578125,0,0.1724853515625
833.04,0.0,0.0006,0.0,1,0,-0.1978759765625,0,0.479248046875,0,0.11767578125,0,0.036590576171875
833.06,0.0,-0.0004,0.0,1,0,-0.279296875,0,0.455810546875,0,-0.1046142578125,0,-0.1136474609375
833.08,0.0,0.0005,0.0,1,0,0.162353515625,0,0.1632080078125,0,-0.08624267578125,0,0.2467041015625
833.1,0.0,0.0014,0.0,1,0,-0.05511474609375,0,0.2247314453125,0,0.08984375,0,0.2467041015625
833.121,0.0,0.0,0.0,1,0,-0.1575927734375,0,0.51171875,0,0.1092529296875,0,-0.08135986328125
833.141,0.0,-0.0006,0.0,1,0,0.261962890625,0,0.122314453125,0,-0.09466552734375,0,0.0911865234375
833.161,0.0,-0.0003,0.0,1,0,-0.056854248046875,0,0.390869140625,0,-0.09466552734375,0,0.0911865234375
833.181,0.0,-1e-04,0.0,1,0,0.184814453125,0,0.294921875,0,-0.11968994140625,0,0.08343505859375
833.2,0.0,1e-04,0.0,1,0,-0.16845703125,0,0.1942138671875,0,0.07623291015625,0,-0.31494140625
833.22,0.0,0.0004,0.0,1,0,-0.34521484375,0,-0.2685546875,0,0.1409912109375,0,0.0865478515625
833.241,0.0,-0.0007,0.0,1,0,-0.267578125,0,0.44580078125,0,-0.08087158203125,0,0.057647705078125
833.26,0.0,-0.002,0.0,1,0,0.043121337890625,0,-0.6142578125,0,0.0810546875,0,0.2462158203125
833.28,0.0,-0.0007,0.0,1,0,-0.036468505859375,0,0.37939453125,0,-0.0948486328125,0,0.2088623046875
833.301,0.0,-0.0008,0.0,1,0,0.1712646484375,0,0.13427734375,0,0.0908203125,0,0.197021484375
833.322,0.0,-0.0002,0.0,1,0,0.2529296875,0,-0.0986328125,0,0.06585693359375,0,0.1468505859375
833.341,0.0,-0.0009,0.0,1,0,0.17919921875,0,-0.311279296875,0,0.1177978515625,0,0.2222900390625
833.36,0.0,-0.0008,0.0,1,0,-0.10321044921875,0,-0.455810546875,0,-0.07244873046875,0,0.2010498046875
833.38,0.0,0.0008,0.0,1,0,0.11798095703125,0,0.28515625,0,-0.0604248046875,0,-0.254638671875
833.4,0.0,-0.0013,0.0,1,0,-0.1444091796875,0,0.1961669921875,0,-0.0604248046875,0,-0.1685791015625
833.42,0.0,-0.0002,0.0,1,0,0.17333984375,0,0.206787109375,0,-0.0657958984375,0,0.0293121337890625
833.442,0.0,-0.001,0.0,1,0,0.0584716796875,0,0.44482421875,0,-0.060943603515625,0,-0.11785888671875
833.46,0.0,-0.0006,0.0,1,0,-0.1507568359375,0,0.222412109375,0,-0.060943603515625,0,0.032196044921875
833.481,0.0,-0.0002,0.0,1,0,-0.166259765625,0,-0.56005859375,0,0.1593017578125,0,0.1285400390625
833.5,0.0,-0.0006,0.0,1,0,0.195068359375,0,0.2445068359375,0,0.061248779296875,0,0.242431640625
833.521,0.0,-0.0014,0.0,1,0,0.006992340087890625,0,0.08355712890625,0,0.061248779296875,0,0.08856201171875
833.541,0.0,-0.0003,0.0,1,0,-0.1666259765625,0,0.28076171875,0,0.07806396484375,0,0.238037109375
833.56,0.0,1e-04,0.0,1,0,-0.062469482421875,0,0.3837890625,0,-0.07781982421875,0,-0.351806640625
833.58,0.0,-1e-04,0.0,1,0,-0.08013916015625,0,0.513671875,0,0.0823974609375,0,-0.16650390625
833.6,0.0,-0.0014,0.0,1,0,0.09918212890625,0,-0.291748046875,0,0.1260986328125,0,-0.093505859375
833.62,0.0,0.0,0.0,1,0,-0.05584716796875,0,0.3046875,0,-0.0926513671875,0,0.1683349609375
833.641,0.0,-0.0002,0.0,1,0,0.2626953125,0,-0.07598876953125,0,0.1268310546875,0,0.181396484375
833.66,0.0,0.0002,0.0,1,0,-0.264404296875,0,0.4013671875,0,0.07489013671875,0,-0.18505859375
833.68,0.0,0.0003,0.0,1,0,-0.255859375,0,0.09417724609375,0,0.1324462890625,0,-0.1856689453125
833.7,0.0,-0.001,0.0,1,0,-0.172607421875,0,0.390625,0,-0.1016845703125,0,-0.32958984375
833.72,0.0,-0.0006,0.0,1,0,-0.0833740234375,0,-0.483154296875,0,-0.10498046875,0,-0.2147216796875
833.741,0.0,-0.0005,0.0,1,0,0.12841796875,0,-0.166015625,0,0.10052490234375,0,-0.087646484375
833.76,0.0,-0.0009,0.0,1,0,0.12841796875,0,0.459716796875,0,0.13134765625,0,0.061431884765625
833.78,0.0,-0.0011,0.0,1,0,0.270263671875,0,0.2423095703125,0,-0.050140380859375,0,0.1275634765625
833.801,0.0,1e-04,0.0,1,0,-0.23486328125,0,0.25634765625,0,-0.09814453125,0,0.257568359375
833.821,0.0,-0.001,0.0,1,0,-0.25341796875,0,0.0560302734375,0,0.1119384765625,0,0.18212890625
833.841,0.0,-0.0,0.0,1,0,-0.046478271484375,0,-0.26416015625,0,-0.0858154296875,0,0.2222900390625
833.86,0.0,0.0006,0.0,1,0,-0.134765625,0,-0.50927734375,0,0.147705078125,0,-0.308349609375
833.88,0.0,-0.0006,0.0,1,0,0.02642822265625,0,0.2252197265625,0,0.0968017578125,0,-0.02349853515625
833.9,0.0,0.0008,0.0,1,0,0.2005615234375,0,-0.48876953125,0,0.1260986328125,0,0.14990234375
833.92,0.0,0.0008,0.0,1,0,-0.2034912109375,0,0.5107421875,0,-0.06396484375,0,0.10662841796875
833.941,0.0,-0.0009,0.0,1,0,0.12225341796875,0,0.223876953125,0,0.08056640625,0,-0.2578125
833.96,0.0,-0.0004,0.0,1,0,-0.088623046875,0,0.223876953125,0,-0.0904541015625,0,0.064453125
833.98,0.0,-0.0002,0.0,1,0,0.18115234375,0,0.4326171875,0,0.1591796875,0,-0.2374267578125
834.001,0.0,-0.0007,0.0,1,0,-0.12353515625,0,0.4326171875,0,0.1591796875,0,-0.2374267578125
834.02,0.0,-0.0003,0.0,1,0,0.080810546875,0,-0.332275390625,0,0.10333251953125,0,0.200439453125
834.043,0.0,-0.0003,0.0,1,0,-0.192626953125,0,-0.2802734375,0,0.11151123046875,0,0.2330322265625
834.06,0.0,-0.0006,0.0,1,0,-0.180419921875,0,-0.427490234375,0,0.08709716796875,0,0.2330322265625
834.08,0.0,0.0002,0.0,1,0,0.032440185546875,0,0.06195068359375,0,0.11224365234375,0,-0.308837890625
834.1,0.0,-0.0002,0.0,1,0,-0.08538818359375,0,0.34375,0,-0.08599853515625,0,-0.1090087890625
834.121,0.0,0.0003,0.0,1,0,-0.12939453125,0,0.171875,0,0.115478515625,0,-0.1090087890625
834.141,0.0,0.0002,0.0,1,0,-0.1300048828125,0,0.08929443359375,0,0.115478515625,0,-0.1097412109375
834.161,0.0,-0.0006,0.0,1,0,0.1451416015625,0,-0.552734375,0,-0.09130859375,0,0.138916015625
834.18,0.0,-0.0011,0.0,1,0,-0.298095703125,0,0.323486328125,0,-0.10028076171875,0,0.138916015625
834.202,0.0,1e-04,0.0,1,0,0.15087890625,0,-0.306884765625,0,0.11370849609375,0,-0.074951171875
834.22,0.0,-0.001,0.0,1,0,-0.09332275390625,0,-0.50048828125,0,0.10546875,0,-0.35302734375
834.241,0.0,-0.0003,0.0,1,0,0.041595458984375,0,0.1868896484375,0,0.0802001953125,0,0.05419921875
834.261,0.0,0.0006,0.0,1,0,0.205810546875,0,0.36767578125,0,-0.054290771484375,0,0.2578125
834.28,0.0,-0.0002,0.0,1,0,-0.0894775390625,0,0.380126953125,0,-0.08953857421875,0,-0.250732421875
834.3,0.0,-0.0005,0.0,1,0,0.1556396484375,0,-0.0782470703125,0,0.1466064453125,0,0.187744140625
834.32,0.0,0.0009,0.0,1,0,-0.057769775390625,0,0.482177734375,0,0.1373291015625,0,0.2353515625
834.341,0.0,-0.0002,0.0,1,0,-0.055206298828125,0,-0.207275390625,0,0.0970458984375,0,0.088623046875
834.36,0.0,-0.0006,0.0,1,0,0.130615234375,0,-0.35302734375,0,0.09527587890625,0,-0.054046630859375
834.38,0.0,-0.0007,0.0,1,0,-0.23583984375,0,0.28564453125,0,0.09918212890625,0,0.0902099609375
834.4,0.0,-0.0003,0.0,1,0,-0.1871337890625,0,0.2213134765625,0,0.147216796875,0,0.1500244140625
834.421,0.0,-0.0004,0.0,1,0,0.06402587890625,0,-0.487060546875,0,0.147216796875,0,-0.27685546875
834.442,0.0,-0.0013,0.0,1,0,-0.07733154296875,0,0.12176513671875,0,-0.11138916015625,0,-0.1396484375
834.46,0.0,-0.0004,0.0,1,0,-0.3349609375,0,-0.59033203125,0,0.10711669921875,0,0.2001953125
834.48,0.0,-0.0006,0.0,1,0,0.12255859375,0,0.2445068359375,0,0.10711669921875,0,0.17138671875
834.5,0.0,-0.001,0.0,1,0,0.10223388671875,0,0.295166015625,0,0.121826171875,0,0.1162109375
834.52,0.0,1e-04,0.0,1,0,-0.293212890625,0,0.36669921875,0,-0.0723876953125,0,0.08392333984375
834.541,0.0,-0.0,0.0,1,0,-0.0966796875,0,-0.6103515625,0,-0.09454345703125,0,0.1376953125
834.56,0.0,0.0004,0.0,1,0,-0.2276611328125,0,0.0291900634765625,0,0.14013671875,0,-0.026458740234375
834.581,0.0,1e-04,0.0,1,0,0.17138671875,0,0.147705078125,0,0.1234130859375,0,0.30029296875
834.6,0.0,0.0003,0.0,1,0,0.17138671875,0,-0.277099609375,0,0.159912109375,0,0.1455078125
834.62,0.0,-0.0003,0.0,1,0,-0.1541748046875,0,-0.2305908203125,0,-0.08221435546875,0,0.11993408203125
834.64,0.0,-0.0002,0.0,1,0,-0.363037109375,0,0.488525390625,0,-0.0958251953125,0,0.247314453125
834.66,0.0,0.0003,0.0,1,0,-0.363037109375,0,0.47265625,0,-0.038726806640625,0,0.2169189453125
834.68,0.0,0.0,0.0,1,0,0.041351318359375,0,0.324462890625,0,0.114501953125,0,-0.313232421875
834.7,0.0,-0.0,0.0,1,0,0.2313232421875,0,-0.2275390625,0,0.1484375,0,-0.1051025390625
834.72,0.0,0.0,0.0,1,0,0.1146240234375,0,0.26025390625,0,0.1092529296875,0,-0.0845947265625
834.74,0.0,-0.0004,0.0,1,0,-0.16552734375,0,0.047271728515625,0,0.14404296875,0,0.232421875
834.76,0.0,-0.0004,0.0,1,0,0.1778564453125,0,0.255126953125,0,0.1177978515625,0,0.2890625
834.78,0.0,-1e-04,0.0,1,0,-0.1270751953125,0,0.32470703125,0,0.07672119140625,0,0.2225341796875
834.8,0.0,-0.0002,0.0,1,0,0.05908203125,0,-0.08355712890625,0,-0.0670166015625,0,0.0662841796875
834.82,0.0,-0.0008,0.0,1,0,0.10565185546875,0,-0.1302490234375,0,0.0765380859375,0,-0.0257568359375
834.841,0.0,1e-04,0.0,1,0,-0.3818359375,0,-0.48095703125,0,-0.09454345703125,0,0.240966796875
834.861,0.0,0.0005,0.0,1,0,0.1478271484375,0,-0.48095703125,0,-0.10931396484375,0,0.291015625
834.881,0.0,-0.0002,0.0,1,0,-0.2369384765625,0,0.408447265625,0,0.0821533203125,0,0.2049560546875
834.9,0.0,-0.001,0.0,1,0,-0.2088623046875,0,0.408447265625,0,0.1444091796875,0,-0.296142578125
834.92,0.0,-0.0006,0.0,1,0,-0.265380859375,0,0.126708984375,0,-0.10723876953125,0,0.1993408203125
834.94,0.0,-0.0011,0.0,1,0,0.2119140625,0,0.387939453125,0,0.10028076171875,0,0.03680419921875
834.961,0.0,0.0002,0.0,1,0,0.22802734375,0,0.466064453125,0,0.0732421875,0,0.03680419921875
834.981,0.0,0.0005,0.0,1,0,0.1943359375,0,0.298583984375,0,0.09344482421875,0,-0.130126953125
835.0,0.0,0.0004,0.0,1,0,-0.07586669921875,0,0.250732421875,0,0.09344482421875,0,-0.130126953125
835.025,0.0,-0.0005,0.0,1,0,-0.0743408203125,0,0.28759765625,0,0.1168212890625,0,0.132080078125
835.041,0.0,0.0007,0.0,1,0,-0.1309814453125,0,0.36376953125,0,0.09844970703125,0,0.268310546875
835.06,0.0,0.0002,0.0,1,0,-0.085205078125,0,-0.300048828125,0,0.185546875,0,0.1815185546875
835.08,0.0,-0.0005,0.0,1,0,-0.09930419921875,0,0.0242156982421875,0,-0.07501220703125,0,0.201904296875
835.101,0.0,0.0012,0.0,1,0,-0.1429443359375,0,0.385009765625,0,0.1121826171875,0,-0.10894775390625
835.12,0.0,-0.0009,0.0,1,0,0.10711669921875,0,-0.1650390625,0,-0.08465576171875,0,-0.0280303955078125
835.14,0.0,-0.0004,0.0,1,0,-0.11785888671875,0,-0.72705078125,0,0.1351318359375,0,-0.159912109375
835.16,0.0,0.0002,0.0,1,0,0.19580078125,0,0.28466796875,0,0.101806640625,0,0.133544921875
835.181,0.0,-1e-04,0.0,1,0,0.031005859375,0,-0.5302734375,0,0.1060791015625,0,-0.32666015625
835.2,0.0,0.0005,0.0,1,0,-0.253173828125,0,0.30859375,0,-0.07781982421875,0,0.2158203125
835.22,0.0,0.0,0.0,1,0,-0.1966552734375,0,-0.1522216796875,0,0.10382080078125,0,0.03082275390625
835.24,0.0,0.0004,0.0,1,0,0.089111328125,0,0.43115234375,0,-0.060028076171875,0,0.12890625
835.261,0.0,-0.0012,0.0,1,0,-0.28857421875,0,-0.4072265625,0,0.08050537109375,0,0.1297607421875
835.281,0.0,-0.0008,0.0,1,0,-0.2724609375,0,-0.390380859375,0,0.09814453125,0,-0.380859375
835.3,0.0,-0.0009,0.0,1,0,-0.208984375,0,-0.06866455078125,0,0.11492919921875,0,0.14990234375
835.32,0.0,-0.0005,0.0,1,0,0.1683349609375,0,0.479736328125,0,0.11492919921875,0,0.13232421875
835.341,0.0,-0.0011,0.0,1,0,0.232666015625,0,0.2435302734375,0,0.1126708984375,0,0.2406005859375
835.36,0.0,-0.001,0.0,1,0,0.006130218505859375,0,0.44189453125,0,0.130615234375,0,-0.37109375
