t,ch2_us,ch3_us,aux1,rpm_FR,rpm_FL,rpm_RR,rpm_RL,err_FR,err_FL,err_RR,err_RL,amp_FR,amp_FL,amp_RR,amp_RL,volt_FR,volt_FL,volt_RR,volt_RL,temp_FR,temp_FL,temp_RR,temp_RL,odom_x,odom_y,odom_vx,vlp_x,vlp_y,vlp_vx,vlp_vy,vlp_xy_valid,vlp_vxy_valid,imu_ax,imu_ay,imu_az
63.00,1500,1019,-0.9630,142,108,177,133,0,0,0,0,0.459,1.598,6.082,8.266,24.438,24.391,24.469,24.203,43.850,42.350,45.850,44.850,199.6308,-15.2167,0.5460,34342.8867,1375.6768,-14.9704,1.7686,0,0,-0.42366317,-0.6419358,-12.660668
63.20,1500,1018,-0.9650,0,0,0,0,0,0,0,0,0.028,0.458,0.136,0.248,24.812,24.672,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34339.8711,1374.9741,-14.9615,1.7779,0,0,0.62223095,-1.2570302,-10.04697
63.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.143,0.397,0.055,-0.218,24.797,24.672,24.625,24.734,43.600,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34336.9883,1374.0486,-14.9978,1.7747,0,0,0.1895676,-0.8384382,-9.707791
63.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.104,0.447,-0.028,0.124,24.797,24.688,24.609,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34334.0977,1372.9758,-15.0220,1.7750,0,0,-0.03976502,-0.7449874,-9.830759
63.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.091,-0.784,-0.095,0.159,24.797,24.719,24.609,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34331.1250,1371.8168,-15.0424,1.7808,0,0,0.00966045,-0.7575942,-9.868967
64.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.082,0.393,-0.064,-0.085,24.797,24.672,24.609,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34328.1289,1370.6919,-15.0608,1.7888,0,0,0.07514626,-0.7689793,-9.79651
64.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.040,-0.882,-0.080,0.097,24.812,24.750,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34325.1289,1369.6171,-15.0790,1.7978,0,0,0.049821846,-0.77932435,-9.8079815
64.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.105,0.429,0.035,0.027,24.812,24.672,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34322.1328,1368.5326,-15.0959,1.8091,0,0,0.05543618,-0.8309455,-9.808107
64.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.034,0.181,-0.021,-0.173,24.812,24.719,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34319.1289,1367.5470,-15.1162,1.8188,0,0,0.051186297,-0.8419644,-9.82075
64.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.034,-0.297,-0.037,-0.145,24.797,24.703,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34316.1328,1366.6577,-15.1397,1.8280,0,0,0.02817952,-0.8199367,-9.79731
65.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.098,0.068,-0.070,-0.159,24.812,24.734,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34313.1406,1365.7081,-15.1608,1.8364,0,0,0.028579034,-0.8209886,-9.746117
65.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.047,-0.361,-0.008,0.012,24.797,24.703,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34310.1562,1364.7108,-15.1819,1.8456,0,0,0.05343686,-0.80128163,-9.781127
65.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.080,0.190,0.020,0.124,24.797,24.734,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34307.1602,1363.5585,-15.1967,1.8528,0,0,-0.0028659103,-0.7458772,-9.805333
65.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.034,0.276,-0.043,0.236,24.812,24.719,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34304.1484,1362.5007,-15.2088,1.8615,0,0,0.05252276,-0.7796026,-9.824464
65.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.136,-0.469,-0.104,0.072,24.797,24.766,24.609,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34301.1406,1361.4780,-15.2187,1.8695,0,0,0.034705292,-0.8232826,-9.778477
66.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.028,-0.514,-0.088,0.212,24.812,24.703,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34298.1406,1360.3009,-15.2316,1.8779,0,0,0.069434725,-0.788718,-9.786181
66.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.170,0.268,0.077,0.204,24.797,24.703,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34295.1875,1358.9785,-15.2441,1.8882,0,0,0.054436516,-0.8116113,-9.784741
66.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.102,0.379,0.045,-0.111,24.797,24.688,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34292.1914,1357.7170,-15.2579,1.8968,0,0,0.015243545,-0.8233296,-9.7994375
66.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.140,-0.243,0.051,-0.104,24.812,24.750,24.609,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34289.2070,1356.6378,-15.2773,1.9029,0,0,0.046963703,-0.83225137,-9.773224
66.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.068,-0.096,-0.028,0.159,24.812,24.750,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34286.2227,1355.5652,-15.2930,1.9085,0,0,0.035271786,-0.8113994,-9.79352
67.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.026,-0.099,-0.065,0.091,24.812,24.688,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34283.0977,1354.5577,-15.3133,1.9151,0,0,0.014945785,-0.78290737,-9.803421
67.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.085,-0.110,-0.048,0.195,24.812,24.734,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34280.2852,1353.6183,-15.3322,1.9197,0,0,0.0401124,-0.7891604,-9.782936
67.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.049,-0.712,-0.067,-0.212,24.797,24.766,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34277.2930,1352.6593,-15.3521,1.9238,0,0,0.0105343675,-0.80399466,-9.794483
67.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.151,0.402,0.040,0.185,24.812,24.719,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34274.3359,1351.6604,-15.3692,1.9284,0,0,0.041029558,-0.79884136,-9.802493
67.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.147,0.164,0.042,-0.225,24.797,24.688,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34271.3750,1350.5978,-15.3828,1.9330,0,0,0.017835885,-0.80375874,-9.7898245
68.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.116,0.391,-0.038,0.065,24.812,24.719,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34268.4062,1349.5145,-15.3912,1.9371,0,0,0.05484921,-0.8345945,-9.851651
68.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.142,-0.192,-0.010,0.175,24.797,24.734,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34265.4023,1348.4598,-15.4002,1.9397,0,0,0.016266769,-0.834282,-9.784534
68.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.062,-0.939,-0.057,-0.037,24.797,24.750,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34262.6094,1347.2386,-15.4110,1.9431,0,0,0.023751384,-0.8107396,-9.802112
68.60,1500,1018,-0.9630,0,0,0,0,0,0,0,0,0.137,0.359,-0.008,0.019,24.797,24.703,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34259.5312,1345.8174,-15.4211,1.9466,0,0,0.017153502,-0.78808004,-9.811125
68.80,1500,1019,-0.9650,0,0,0,0,0,0,0,0,0.094,0.428,-0.048,-0.102,24.797,24.688,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34256.6094,1344.4166,-15.4322,1.9485,0,0,0.04269898,-0.79998606,-9.819393
69.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.103,-0.061,0.065,0.189,24.797,24.719,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34253.7070,1343.0756,-15.4474,1.9487,0,0,0.034921136,-0.794367,-9.81015
69.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.097,0.250,-0.073,0.194,24.812,24.688,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34250.8008,1341.7999,-15.4585,1.9490,0,0,0.03836275,-0.7932377,-9.8082485
69.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.071,0.205,-0.028,0.246,24.812,24.672,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34247.9062,1340.5155,-15.4748,1.9499,0,0,0.024132065,-0.813192,-9.790893
69.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.129,-0.094,-0.075,-0.025,24.812,24.703,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34245.0078,1339.2942,-15.4920,1.9509,0,0,0.06118592,-0.8082873,-9.817317
69.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.101,-0.171,0.020,-0.166,24.812,24.734,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34242.1172,1338.0803,-15.5086,1.9511,0,0,0.041244537,-0.82310057,-9.815943
70.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.077,-0.172,-0.069,-0.042,24.797,24.766,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34239.2500,1336.7319,-15.5217,1.9508,0,0,0.033532444,-0.79704076,-9.798422
70.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.036,0.280,-0.026,-0.284,24.812,24.672,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34236.3633,1335.3862,-15.5281,1.9484,0,0,0.035077885,-0.78484815,-9.788009
70.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.124,0.345,0.027,0.113,24.797,24.688,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34233.4844,1333.9659,-15.5345,1.9455,0,0,0.022903297,-0.8307561,-9.8335
70.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.186,-0.615,-0.054,0.183,24.812,24.734,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34230.6172,1332.5868,-15.5407,1.9416,0,0,0.029756311,-0.8134231,-9.797149
70.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.258,-0.989,0.003,0.066,24.812,24.750,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34227.7852,1331.0929,-15.5513,1.9369,0,0,0.021764806,-0.7752577,-9.787943
71.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.155,0.305,0.026,-0.094,24.812,24.688,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34224.9570,1329.5979,-15.5602,1.9329,0,0,0.05319792,-0.8010745,-9.794817
71.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.081,-0.953,0.044,-0.225,24.812,24.734,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34222.0742,1328.2406,-15.5703,1.9269,0,0,0.037218396,-0.7977277,-9.808877
71.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.220,-0.146,0.046,0.139,24.812,24.750,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34219.2266,1326.9849,-15.5833,1.9231,0,0,0.041751675,-0.7977406,-9.795357
71.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.115,-0.047,0.023,0.076,24.812,24.750,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34216.3398,1325.9448,-15.6005,1.9194,0,0,0.04216122,-0.80695635,-9.828572
71.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.122,0.309,-0.013,-0.123,24.812,24.719,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34213.4766,1324.7770,-15.6123,1.9147,0,0,0.039772913,-0.7869051,-9.759998
72.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.136,0.345,0.003,-0.221,24.812,24.688,24.641,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34210.7578,1323.7534,-15.6245,1.9092,0,0,0.04659158,-0.79887056,-9.823801
72.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.071,-0.616,0.076,0.190,24.812,24.719,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34207.9180,1322.7156,-15.6435,1.9030,0,0,0.05878567,-0.83048713,-9.802162
72.40,1500,1018,-0.9650,0,0,0,0,0,0,0,0,0.025,0.363,0.043,0.152,24.797,24.703,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34205.0703,1321.6455,-15.6591,1.8960,0,0,0.022476686,-0.79344314,-9.793333
72.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.126,-0.347,-0.023,-0.053,24.812,24.750,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34202.0898,1320.4232,-15.6766,1.8876,0,0,0.008115195,-0.79548657,-9.813036
72.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.105,-0.931,-0.041,0.166,24.812,24.734,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34199.2305,1319.3324,-15.6876,1.8802,0,0,0.053948503,-0.8030749,-9.7791195
73.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.036,0.400,-0.042,-0.039,24.812,24.703,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34196.3438,1318.4642,-15.6985,1.8746,0,0,0.017349854,-0.7849213,-9.798785
73.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.173,-0.147,-0.038,0.183,24.812,24.750,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34193.4805,1317.4873,-15.7066,1.8670,0,0,0.043547854,-0.8053923,-9.834012
73.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.148,0.152,-0.062,0.095,24.812,24.750,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34190.7891,1316.3756,-15.7143,1.8596,0,0,0.027903344,-0.80623096,-9.79101
73.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.267,-0.032,-0.023,0.079,24.812,24.734,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34187.9219,1315.1626,-15.7186,1.8507,0,0,0.059887238,-0.77684414,-9.802717
73.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.100,0.203,0.056,0.123,24.812,24.734,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34185.1016,1313.9634,-15.7208,1.8409,0,0,0.038877625,-0.7972929,-9.81949
74.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.119,-0.520,-0.055,0.137,24.812,24.766,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34182.2695,1312.8997,-15.7224,1.8308,0,0,0.044912007,-0.814194,-9.816573
74.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.078,-0.445,-0.069,0.151,24.812,24.734,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34179.4531,1311.7980,-15.7306,1.8204,0,0,0.06789926,-0.7844956,-9.8180275
74.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.085,0.460,-0.037,0.152,24.812,24.688,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34176.5078,1310.5907,-15.7408,1.8098,0,0,0.028525447,-0.8169742,-9.791442
74.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.117,0.233,-0.053,-0.141,24.812,24.688,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34173.8281,1309.5165,-15.7482,1.7990,0,0,0.02377443,-0.7959053,-9.788208
74.80,1500,1019,-0.9650,0,0,0,0,0,0,0,0,0.131,0.341,0.029,-0.072,24.812,24.703,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34171.0117,1308.4055,-15.7528,1.7879,0,0,0.029745253,-0.8176984,-9.804104
75.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.076,0.339,-0.017,0.125,24.812,24.688,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34168.2188,1307.2264,-15.7566,1.7768,0,0,0.05422489,-0.8237751,-9.817284
75.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.029,0.295,-0.010,-0.282,24.812,24.688,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34165.4297,1306.0344,-15.7633,1.7664,0,0,0.058653593,-0.7978153,-9.783509
75.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.133,-0.670,-0.044,-0.051,24.812,24.734,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34162.6641,1304.7769,-15.7656,1.7548,0,0,0.052910235,-0.79413074,-9.812075
75.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.178,-0.859,-0.090,0.139,24.812,24.734,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34159.9141,1303.4122,-15.7694,1.7415,0,0,0.038232177,-0.8201447,-9.792485
75.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.108,-0.042,-0.059,0.038,24.797,24.734,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34157.1875,1301.9729,-15.7709,1.7267,0,0,0.040471237,-0.7970413,-9.7991085
76.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.030,0.281,-0.030,-0.218,24.812,24.688,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34154.4062,1300.7725,-15.7677,1.7140,0,0,0.04160726,-0.78330785,-9.76614
76.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.133,0.316,-0.094,0.220,24.812,24.688,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34151.5469,1299.8088,-15.7623,1.7034,0,0,0.007590132,-0.8037685,-9.780485
76.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.289,0.348,0.047,0.185,24.812,24.703,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34148.7383,1298.8033,-15.7644,1.6916,0,0,0.006860814,-0.854492,-9.790249
76.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.025,0.300,-0.115,0.109,24.812,24.688,24.625,24.750,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34145.9453,1297.7135,-15.7637,1.6783,0,0,0.041661877,-0.824162,-9.770817
76.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.054,0.058,-0.017,0.091,24.812,24.750,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34143.1680,1296.5560,-15.7657,1.6652,0,0,0.034172386,-0.79591095,-9.7928295
77.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.178,0.332,-0.026,0.197,24.797,24.688,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34140.3750,1295.4691,-15.7718,1.6513,0,0,0.04605813,-0.7827367,-9.790427
77.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.173,-0.986,0.034,0.157,24.812,24.750,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34137.5703,1294.4211,-15.7816,1.6386,0,0,0.044290394,-0.79004663,-9.792785
77.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.151,-0.125,0.028,-0.053,24.812,24.734,24.609,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34134.7539,1293.4281,-15.7964,1.6256,0,0,0.032211483,-0.7885191,-9.804227
77.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.183,-0.721,0.046,0.219,24.812,24.750,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34131.9492,1292.3984,-15.8081,1.6131,0,0,0.04514194,-0.8006501,-9.813637
77.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.125,0.315,0.049,0.138,24.797,24.703,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34129.1172,1291.4407,-15.8192,1.6002,0,0,0.053594947,-0.8150109,-9.809413
78.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.022,0.436,-0.033,-0.084,24.812,24.688,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34126.3242,1290.3317,-15.8303,1.5860,0,0,0.07378046,-0.78425175,-9.80363
78.20,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.121,0.276,-0.052,-0.006,24.812,24.688,24.625,24.734,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34123.4922,1289.3636,-15.8353,1.5737,0,0,0.028887065,-0.8094276,-9.829239
78.40,1500,1019,-0.9630,0,0,0,0,0,0,0,0,-0.197,0.451,0.114,-0.145,24.797,24.672,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34120.6641,1288.4135,-15.8394,1.5603,0,0,0.05265709,-0.7923419,-9.817048
78.60,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.062,-0.500,0.040,-0.268,24.812,24.719,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34117.8828,1287.5009,-15.8449,1.5478,0,0,0.0003541981,-0.8123433,-9.81091
78.80,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.121,0.414,-0.040,-0.089,24.812,24.672,24.625,24.750,43.850,42.600,45.850,44.850,199.6395,-15.2428,0.0000,34115.0977,1286.4436,-15.8512,1.5335,0,0,0.038136616,-0.80960387,-9.795188
79.00,1500,1019,-0.9630,0,0,0,0,0,0,0,0,0.083,0.488,-0.051,0.229,24.812,24.688,24.625,24.734,43.850,42.350,45.850,44.850,199.6395,-15.2428,0.0000,34112.1992,1285.1766,-15.8533,1.5169,0,0,0.030972965,-0.79301137,-9.8077755
